"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-0757","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","130","de","article","editorial_material_claim","Bei behördlich verwertbaren Immissionsmessungen nach der Technischen Anleitung zum Schutz gegen Lärm sind geeichte Schallpegelmesser der Klasse 1 vorgesehen. Die TA Lärm stellt außerdem Anforderungen an das Messverfahren, die Auswertung und die Beurteilung der Geräusche. Eine Handy-App kann eine mögliche Belastung dokumentieren, ersetzt diese amtliche Messung aber nicht.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0758","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","134","de","article","editorial_material_claim","Für Arbeitsplatzmessungen gelten beispielsweise die Lärm- und Vibrations-Arbeitsschutzverordnung sowie die zugehörigen Technischen Regeln. Die Verordnung nennt obere Auslösewerte von 85 dB(A) für den Tages-Lärmexpositionspegel und 137 dB(C) für den Spitzenschalldruckpegel. Eine App-Messung kann darauf hinweisen, dass eine fachgerechte Beurteilung notwendig ist. Sie kann aber nicht belegen, dass ein Betrieb die gesetzlichen Anforderungen erfüllt oder verletzt.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0759","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","138","de","article","editorial_material_claim","Die DIN EN 61672-1 definiert zwei Geräteklassen für Schallpegelmesser: Klasse 1 und Klasse 2. Klasse 1 besitzt engere zulässige Toleranzen und wird insbesondere für anspruchsvolle Präzisionsmessungen und Verfahren eingesetzt, die diese Klasse ausdrücklich verlangen. Klasse 2 ist für viele allgemeine Feldmessungen geeignet, sofern das jeweilige Verfahren sie zulässt.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0760","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","140","de","article","editorial_material_claim","Die Geräteklasse bezieht sich auf das vollständige Messsystem. Dazu gehören Mikrofon, Vorverstärker, Signalverarbeitung, Filter, Software und Anzeige. Ein externes Mikrofon, das einzelne technische Anforderungen erfüllt, verwandelt ein beliebiges Smartphone deshalb nicht automatisch in einen Klasse-1- oder Klasse-2-Schallpegelmesser.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0761","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","142","de","article","editorial_material_claim","Eine Untersuchung zeigte, dass eine bestimmte Kombination aus Smartphone, speziell entwickelter App und externem Mikrofon einen großen Teil der geprüften Anforderungen für Klasse 2 erfüllen konnte. Das Ergebnis gilt für dieses konkret getestete System, nicht für andere Telefone oder Apps.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0762","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","144","de","article","editorial_material_claim","Auch die Aufschrift ""Klasse 1"" oder ""Klasse 2"" reicht allein nicht aus. Das Gerät muss vollständig, unbeschädigt, passend konfiguriert und innerhalb der vorgeschriebenen Prüf- oder Kalibrierintervalle eingesetzt werden.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0763","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","150","de","article","editorial_material_claim","Die A-Bewertung schwächt tiefe und sehr hohe Frequenzen ab und wird häufig für die Beurteilung von Umgebungslärm und Lärm am Arbeitsplatz verwendet. Die C-Bewertung berücksichtigt tiefe Frequenzen stärker und wird unter anderem bei hohen Pegeln und Spitzenwerten eingesetzt. Die Z-Bewertung ist innerhalb des angegebenen Frequenzbereichs weitgehend linear.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0764","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","154","de","article","editorial_material_claim","Die Anzeige ""dB(A)"" beweist noch keine normgerechte Messung. Der mathematische Filter kann korrekt programmiert sein, während das Mikrofon tiefe Frequenzen bereits vor der Berechnung abschwächt. Fehlende Frequenzanteile lassen sich nachträglich nicht wiederherstellen.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0765","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","156","de","article","editorial_material_claim","Ein Handy mit schwacher Basswiedergabe kann daher auch mit aktivierter C- oder Z-Bewertung tieffrequenten Anlagenlärm, Brummen oder Musikbässe unterschätzen.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0766","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","162","de","article","editorial_material_claim","* Momentanpegel * zeitbewertete Pegel mit Fast oder Slow * äquivalenter Dauerschallpegel, häufig als LAeq * maximaler Pegel * Spitzenwert oder Peak","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0767","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","174","de","article","editorial_material_claim","Bei Feuerwerk, Hammerschlägen, platzenden Gegenständen, Schüssen oder anderen impulsartigen Geräuschen ist der auf dem Handy angezeigte Peak kein belastbarer Spitzenwert. Wenn das Mikrofon oder der Vorverstärker das Signal bereits komprimiert oder abgeschnitten hat, kann die App den tatsächlichen Schalldruck nicht mehr berechnen.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0768","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","178","de","article","editorial_material_claim","Vor allem bei Android-Geräten kann sich der gemessene Pegel zwischen Modellen stark unterscheiden. Hersteller verwenden unterschiedliche Mikrofone, Verstärker, Audio-Treiber, Filter und Signalverarbeitungsverfahren.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0769","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","180","de","article","editorial_material_claim","Auch ein Systemupdate kann den Audio-Signalweg verändern. Eine zuvor ermittelte Korrektur muss danach nicht mehr uneingeschränkt gelten. Unterschiede sind ebenfalls möglich, wenn eine Schutzhülle eine Mikrofonöffnung teilweise verdeckt oder das Gerät anders ausgerichtet wird.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0770","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","188","de","article","editorial_material_claim","* Hersteller, Modell und Seriennummer von Messgerät und Mikrofon * Geräteklasse * verwendeter Schallkalibrator * Kalibrierschein oder Eichnachweis * Kontrollwerte vor und nach der Messung * Frequenz- und Zeitbewertung * Datum, Uhrzeit und Messdauer * Position, Höhe, Abstand und Ausrichtung des Mikrofons * Wetterbedingungen und verwendeter Windschutz * Betriebszustand der untersuchten Schallquelle * Messstrategie und anwendbare Vorschrift * Messunsicherheit * gespeicherte Roh- oder Verlaufsdaten","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0771","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","221","de","article","editorial_material_claim","Eine Displayauflösung von 0,1 dB ist dagegen kein Beweis für eine Genauigkeit von 0,1 dB. Sie beschreibt lediglich, mit wie vielen Nachkommastellen das Ergebnis angezeigt wird.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0772","/de/artikel/schallpegelmesser-app-vs-messgeraet/","src/content/articles/de/schallpegelmesser-app-vs-messgeraet.md","227","de","article","editorial_material_claim","Nutzen Sie dBcheck für orientierende Messungen, den Vergleich von Sitzungen und die Beobachtung von MIN-, AVG-, MAX-, Peak- und äquivalenten Pegelwerten, sofern diese verfügbar sind. Die Ergebnisse bleiben Schätzwerte des verwendeten Smartphones.","","Current article context and primary sources listed for the page","","NO_SOURCE_NEEDED","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/phone-sound-meter-vs-professional-meter/","VALID_LOCALIZATION","","no",""
"FACT-0773","/de/artikel/sind-3-db-doppelt-so-laut/","src/content/articles/de/sind-3-db-doppelt-so-laut.md","22","de","article","editorial_material_claim","Zwei unabhängige Maschinen erzeugen am Messpunkt jeweils 80 dB. Laufen beide gleichzeitig, zeigt ein Schallpegelmesser bei ansonsten gleichen Messbedingungen ungefähr 83 dB. Die Schallenergie hat sich damit etwa verdoppelt. Das Ergebnis wirkt normalerweise nicht wie eine Verdopplung. [UBA Pegelsummation][1]","https://www.umweltbundesamt.de/dezibel-pegelsummation","https://www.umweltbundesamt.de/dezibel-pegelsummation","UBA page/report section named by the citation","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/is-3-db-twice-as-loud/","VALID_LOCALIZATION","","no",""
"FACT-0774","/de/artikel/sind-3-db-doppelt-so-laut/","src/content/articles/de/sind-3-db-doppelt-so-laut.md","24","de","article","editorial_material_claim","Die kurze Antwort lautet also: Nein. Ein 3-dB-Anstieg beschreibt eine physikalische Verdopplung der Intensität oder Energie, keine zweimal so große wahrgenommene Lautheit.","https://www.umweltbundesamt.de/dezibel-pegelsummation","https://www.umweltbundesamt.de/dezibel-pegelsummation","UBA page/report section named by the citation","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/articles/is-3-db-twice-as-loud/","VALID_LOCALIZATION","","no",""
"FACT-0775","/de/artikel/sind-3-db-doppelt-so-laut/","src/content/articles/de/sind-3-db-doppelt-so-laut.md","32","de","article","scientific_formula","\[ \frac{E_2}{E_1} = 10^{\Delta L/10} \]","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","P1","high","The underlying expression matches the paired English formula/authoritative model, but the German delimiter syntax renders as raw notation.","Convert only the affected German math delimiters to the working remark-math syntax; preserve formula content.","https://dbcheck.app/articles/is-3-db-twice-as-loud/","UNTRANSLATED_FRAGMENT","","no","One shared localization/rendering finding covers all affected expressions."
"FACT-0776","/de/artikel/sind-3-db-doppelt-so-laut/","src/content/articles/de/sind-3-db-doppelt-so-laut.md","36","de","article","editorial_material_claim","Bei 3 dB ergibt sich:","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/articles/is-3-db-twice-as-loud/","VALID_LOCALIZATION","","no",""
"FACT-0777","/de/artikel/sind-3-db-doppelt-so-laut/","src/content/articles/de/sind-3-db-doppelt-so-laut.md","38","de","article","scientific_formula","\[ 10^{3/10} \approx 1{,}995 \]","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","P1","high","The underlying expression matches the paired English formula/authoritative model, but the German delimiter syntax renders as raw notation.","Convert only the affected German math delimiters to the working remark-math syntax; preserve formula content.","https://dbcheck.app/articles/is-3-db-twice-as-loud/","UNTRANSLATED_FRAGMENT","","no","One shared localization/rendering finding covers all affected expressions."
